segment_id,video_id,wrist,obj_label,start_frame,end_frame,start_time,end_time,duration_frames,duration_sec,speed_mean,speed_max,path_len,dist_center_mean,dist_center_min,inside_ratio,dx_end_start,dy_end_start
d393383f-9211-54ed-9dbe-04fa404f24d0,8fd81b62-2711-49f6-90fc-217325011071,Left,person,10350,10353,1035.0,1035.3,3,0.2999999999999545,1.4142135623730951,1.4142135623730951,2.8284271247461903,43.489781183945986,34.14519777728634,1.0,0.0,-2.0
24102979-44fa-5af4-bfc7-736be7742611,8fd81b62-2711-49f6-90fc-217325011071,Right,person,39,40,3.9,4.0,3,0.10000000000000009,21.02974084481309,42.05948168962618,42.05948168962618,120.00230666537874,52.19378704644836,1.0,40.0,-13.0
af23998b-b632-5a90-bdab-a58788bb06a6,8fd81b62-2711-49f6-90fc-217325011071,Right,person,814,823,81.4,82.3,10,0.8999999999999915,5.218444476318302,9.486832980505138,46.96600028686472,19.23904853265362,6.823672031978091,1.0,-19.0,-41.0
8f6b4756-0e4b-5071-b102-b6ba88e3aa3c,8fd81b62-2711-49f6-90fc-217325011071,Right,person,919,938,91.9,93.8,19,1.8999999999999915,4.325024985257979,7.810249675906654,77.85044973464362,42.76311168377759,32.01562118716424,1.0,10.0,-32.0
3f558f37-bbdf-571e-b838-7c55748596aa,8fd81b62-2711-49f6-90fc-217325011071,Right,person,968,992,96.8,99.2,24,2.4000000000000057,3.3236411576331415,7.280109889280518,76.44374662556226,49.27853269713771,43.108919103243586,1.0,-2.0,-15.0
0df7388f-755b-5bba-b55c-ab7a13974e22,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1002,1017,100.2,101.7,17,1.5,6.186587466663764,22.561028345356956,98.98539946662024,53.5230197191206,44.148232198469735,1.0,42.0,-39.0
74b5641a-d0eb-5d43-bb5b-b49600afc2b7,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1020,1068,102.0,106.8,48,4.799999999999997,2.9736627932771564,8.246211251235321,139.76215128402634,46.230883059411696,33.64996749626959,1.0,-24.0,-8.0
669d706d-be3b-51b0-8cf4-2b505e39797c,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1096,1107,109.6,110.7,12,1.1000000000000085,4.803512323120724,14.7648230602334,52.838635554327965,26.584473384987408,21.452072306656063,1.0,22.0,7.0
062e2487-f0e6-5fcb-8f62-b1aca61f48d5,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1256,1259,125.6,125.9,4,0.30000000000001137,2.54480453838932,3.1622776601683795,7.63441361516796,41.61926426342469,36.173194495371845,1.0,1.0,-3.0
ba7ca851-552d-563d-a1b6-72314600c884,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1359,1368,135.9,136.8,10,0.9000000000000057,2.349695292504911,6.082762530298219,21.1472576325442,27.77742255177093,25.309336222034744,1.0,-4.0,-2.0
3d14794e-d7f2-5c4d-a6ed-2b3d49b67d13,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1373,1380,137.3,138.0,7,0.6999999999999886,12.144202429531665,35.6931365951495,72.86521457718999,134.5719253677333,123.89038754076121,1.0,10.0,9.0
fced4733-5bd0-52df-81c4-105025334ac7,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1438,1447,143.8,144.7,12,0.8999999999999773,3.5903154318771326,15.132745950421556,39.49346975064845,132.57383713428075,126.67977591154794,1.0,-19.0,8.0
120894ae-4e13-514a-b50a-70b1e06fac64,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1451,1458,145.1,145.8,9,0.700000000000017,5.6741391730554,15.524174696260024,45.39311338444319,37.92436561255633,31.482137792723034,1.0,2.0,1.0
5af1cd24-7969-5570-995e-a99210cefe0a,8fd81b62-2711-49f6-90fc-217325011071,Right,person,1690,1700,169.0,170.0,12,1.0,5.326498593122306,8.48528137423857,58.59148452434537,22.023364070842746,2.7740426276465184,1.0,-38.0,7.0
301a6113-5051-5bf7-bb63-88a960daf560,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2083,2129,208.3,212.9,84,4.599999999999994,7.552452364691229,135.91173606425605,626.8535462693724,175.51928422711532,56.0357029044876,1.0,0.0,2.0
5d62ea5b-33ff-53fd-8a2a-14d49999296f,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2133,2150,213.3,215.0,36,1.6999999999999886,1.5560288246134655,4.47213595499958,54.461008861471285,180.935881782561,178.8900784175858,1.0,2.0,2.0
02ba1685-7575-527f-8bcb-855d49ff9f31,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2154,2249,215.4,224.9,166,9.5,8.135200042160546,133.41664064126334,1342.3080069564899,157.95599682737497,28.877502597177617,1.0,61.0,-130.0
7b12a067-be48-5712-b14d-d854ed2435d4,8fd81b62-2711-49f6-90fc-217325011071,Right,person,2328,2343,232.8,234.3,21,1.5,3.982548894327877,10.198039027185569,79.65097788655753,92.64105992337124,76.60817515122,1.0,-12.0,-11.0
